"dgp","paramset","n","rep","seed","sec_gen","sec_A","sec_B"
"1011","weak",900,257,51560968,0.35999999998603,2.50999999998021,588.579999999987
"1011","weak",900,258,51560969,0.260000000009313,2.63000000000466,601.089999999997
"1011","weak",900,259,51560970,0.5,2.66000000000349,600.739999999991
"1011","weak",900,260,51560971,0.380000000004657,3,589.639999999985
"1011","weak",900,261,51560972,0.360000000015134,2.48999999999069,587.580000000016
"1011","weak",900,262,51560973,0.279999999998836,2.63999999998487,590.489999999991
"1011","weak",900,263,51560974,0.380000000004657,2.88000000000466,588.660000000003
"1011","weak",900,264,51560975,0.330000000016298,3.04999999998836,587.589999999997
"1011","weak",900,265,51560976,0.339999999996508,2.73999999999069,583.059999999998
"1011","weak",900,266,51560977,0.489999999990687,2.41000000000349,592.700000000012
"1011","weak",900,267,51560978,0.429999999993015,2.72000000000116,590.899999999994
"1011","weak",900,268,51560979,0.380000000004657,2.38000000000466,588
"1011","weak",900,269,51560980,0.330000000016298,2.94000000000233,590.649999999994
"1011","weak",900,270,51560981,0.399999999994179,2.64999999999418,589.649999999994
"1011","weak",900,271,51560982,0.320000000006985,2.70000000001164,605.839999999997
"1011","weak",900,272,51560983,0.279999999998836,3.44000000000233,592.5
"1011","weak",900,273,51560984,0.39000000001397,2.88999999998487,580.309999999998
"1011","weak",900,274,51560985,0.309999999997672,3.17000000001281,568.51999999999
"1011","weak",900,275,51560986,0.330000000016298,2.32000000000698,581.609999999986
"1011","weak",900,276,51560987,0.35999999998603,2.75,590.169999999984
"1011","weak",900,277,51560988,0.330000000016298,2.55999999999767,586.220000000001
"1011","weak",900,278,51560989,0.299999999988358,3.38999999998487,577.470000000001
"1011","weak",900,279,51560990,0.369999999995343,2.35000000000582,569.289999999979
"1011","weak",900,280,51560991,0.470000000001164,2.94000000000233,587.529999999999
"1011","weak",900,281,51560992,0.339999999996508,2.68000000002212,566.139999999985
"1011","weak",900,282,51560993,0.380000000004657,2.74000000001979,575.49000000002
"1011","weak",900,283,51560994,0.339999999996508,3.02999999999884,586.23000000001
"1011","weak",900,284,51560995,0.459999999991851,3.07000000000698,594.059999999998
"1011","weak",900,285,51560996,0.589999999996508,2.55999999999767,588.880000000005
"1011","weak",900,286,51560997,0.420000000012806,2.47999999998137,570.970000000001
"1011","weak",900,287,51560998,0.429999999993015,2.79999999998836,573.040000000008
"1011","weak",900,288,51560999,0.459999999991851,2.83999999999651,570.140000000014
"1011","weak",900,289,51561000,0.289999999979045,2.38999999998487,571.029999999999
"1011","weak",900,290,51561001,0.470000000001164,2.54999999998836,577.539999999979
"1011","weak",900,291,51561002,0.299999999988358,2.60000000000582,591.190000000002
"1011","weak",900,292,51561003,0.330000000016298,3.14000000001397,569.619999999995
"1011","weak",900,293,51561004,0.299999999988358,2.77999999999884,576.570000000007
"1011","weak",900,294,51561005,0.350000000005821,2.82999999995809,571.190000000002
"1011","weak",900,295,51561006,0.39000000001397,3.0899999999674,560.48000000004
"1011","weak",900,296,51561007,0.300000000046566,2.69000000000233,575.110000000044
"1011","weak",900,297,51561008,0.489999999990687,3.07999999995809,588.539999999979
"1011","weak",900,298,51561009,0.330000000016298,2.55000000004657,564.179999999993
"1011","weak",900,299,51561010,0.42,3.83000000000004,620
"1011","weak",900,300,51561011,0.3900000000001,2.66000000000008,610.89
"1111","mid",900,1,32560712,0.460000000000036,4.21000000000004,629.56
"1111","mid",900,2,32560713,0.450000000000045,4.4699999999998,624.3
"1111","mid",900,3,32560714,0.420000000000073,4.15000000000009,639.56
"1111","mid",900,4,32560715,0.409999999999854,4.19000000000005,638.85
"1111","mid",900,5,32560716,0.5,4.4399999999996,624.63
"1111","mid",900,6,32560717,0.400000000000546,4.51000000000022,633.48
"1111","mid",900,7,32560718,0.440000000000509,4.13999999999942,629.139999999999
"1111","mid",900,8,32560719,0.469999999999345,4.05000000000018,634.63
"1111","mid",900,9,32560720,0.409999999999854,4.53999999999996,630.94
"1111","mid",900,10,32560721,0.350000000000364,4.25,624.6
"1111","mid",900,11,32560722,0.479999999999563,4,611.260000000001
"1111","mid",900,12,32560723,0.359999999998763,4.23999999999978,613.27
"1111","mid",900,13,32560724,0.420000000000073,4.20999999999913,624.210000000001
"1111","mid",900,14,32560725,0.479999999999563,4.05000000000109,638.23
"1111","mid",900,15,32560726,0.460000000000946,4.32999999999993,632.289999999999
"1111","mid",900,16,32560727,0.360000000000582,4.64000000000124,629.33
"1111","mid",900,17,32560728,0.540000000000873,4.54999999999927,627.469999999999
"1111","mid",900,18,32560729,0.470000000001164,4.36000000000058,623.139999999999
"1111","mid",900,19,32560730,0.459999999999127,4.42000000000007,623.449999999999
"1111","mid",900,20,32560731,0.3700000000008,4.32999999999993,631.48
"1111","mid",900,21,32560732,0.479999999999563,4.18000000000029,628.389999999999
"1111","mid",900,22,32560733,0.399999999999636,4.17000000000007,631.92
"1111","mid",900,23,32560734,0.359999999998763,3.97999999999956,628.880000000001
"1111","mid",900,24,32560735,0.470000000001164,4.34000000000015,626.940000000001
"1111","mid",900,25,32560736,0.389999999999418,4.16999999999825,601.980000000003
"1111","mid",900,26,32560737,0.459999999999127,4.23999999999796,625.549999999999
"1111","mid",900,27,32560738,0.5,4.29999999999927,611.549999999999
"1111","mid",900,28,32560739,0.529999999998836,4.03000000000247,596.23
"1111","mid",900,29,32560740,0.540000000000873,4.12999999999738,602.689999999999
"1111","mid",900,30,32560741,0.389999999999418,4.13999999999942,600.240000000002
"1111","mid",900,31,32560742,0.369999999998981,4.11000000000058,599.93
"1111","mid",900,32,32560743,0.510000000002037,4.31999999999971,599.830000000002
"1111","mid",900,33,32560744,0.480000000003201,4.08000000000175,604.850000000002
"1111","mid",900,34,32560745,0.430000000000291,3.79999999999927,589.919999999998
"1111","mid",900,35,32560746,0.389999999999418,3.93999999999869,589.470000000001
"1111","mid",900,36,32560747,0.349999999998545,3.79999999999927,591.09
"1111","mid",900,37,32560748,0.490000000001601,4.09999999999854,590.019999999997
"1111","mid",900,38,32560749,0.44999999999709,4.18999999999869,594.68
"1111","mid",900,39,32560750,0.420000000001892,4.18000000000029,608.880000000001
"1111","mid",900,40,32560751,0.440000000002328,4.36000000000058,604.120000000003
"1111","mid",900,41,32560752,0.409999999999854,4.26000000000204,596.689999999999
"1111","mid",900,42,32560753,0.43999999999869,4.48999999999796,609.049999999999
"1111","mid",900,43,32560754,0.309999999997672,4.26000000000204,593.860000000001
"1111","mid",900,44,32560755,0.430000000000291,4.06999999999971,596.91
"1111","mid",900,45,32560756,0.330000000001746,4.0099999999984,588.079999999998
"1111","mid",900,46,32560757,0.420000000001892,3.83000000000175,599.169999999998
"1111","mid",900,47,32560758,0.389999999999418,4.14999999999782,594.889999999999
"1111","mid",900,48,32560759,0.430000000000291,4.04999999999927,607.48
"1111","mid",900,49,32560760,0.479999999999563,4.16999999999825,601.150000000001
"1111","mid",900,50,32560761,0.420000000001892,4.18999999999869,593
"1111","mid",900,51,32560762,0.389999999999418,4.16999999999825,591.630000000001
"1111","mid",900,52,32560763,0.459999999999127,3.98999999999796,602.25
"1111","mid",900,53,32560764,0.5,4.51000000000204,593.099999999999
"1111","mid",900,54,32560765,0.44999999999709,3.83000000000175,583.230000000003
"1111","mid",900,55,32560766,0.409999999996217,4.27000000000407,600.779999999999
"1111","mid",900,56,32560767,0.470000000001164,4.02999999999884,606.769999999997
"1111","mid",900,57,32560768,0.360000000000582,4.34999999999854,618.540000000001
"1111","mid",900,58,32560769,0.470000000001164,4.26000000000204,605.209999999999
"1111","mid",900,59,32560770,0.470000000001164,4.04000000000087,612.650000000001
"1111","mid",900,60,32560771,0.410000000003492,3.52999999999884,607.559999999998
"1111","mid",900,61,32560772,0.389999999999418,3.9800000000032,603.170000000006
"1111","mid",900,62,32560773,0.389999999999418,4.11000000000058,610.669999999998
"1111","mid",900,63,32560774,0.389999999999418,3.87000000000262,606.839999999997
"1111","mid",900,64,32560775,0.450000000004366,4.05999999999767,588.720000000001
"1111","mid",900,65,32560776,0.400000000001455,4.20000000000437,597.860000000001
"1111","mid",900,66,32560777,0.430000000000291,3.85999999999331,590.049999999996
"1111","mid",900,67,32560778,0.439999999995052,4.27000000000407,596.799999999996
"1111","mid",900,68,32560779,0.409999999996217,3.75,580.43
"1111","mid",900,69,32560780,0.330000000001746,4.02000000000407,588.329999999994
"1111","mid",900,70,32560781,0.340000000003783,4.11000000000058,606.110000000001
"1111","mid",900,71,32560782,0.470000000001164,4.20000000000437,602.43
"1111","mid",900,72,32560783,0.419999999998254,4.05999999999767,589.389999999999
"1111","mid",900,73,32560784,0.410000000003492,4.19999999999709,596.830000000002
"1111","mid",900,74,32560785,0.400000000001455,4.31999999999971,591.529999999999
"1111","mid",900,75,32560786,0.480000000003201,4.04000000000087,595.349999999999
"1111","mid",900,76,32560787,0.360000000000582,3.94999999999709,598.959999999999
"1111","mid",900,77,32560788,0.450000000004366,4.05999999999767,594.329999999994
"1111","mid",900,78,32560789,0.389999999999418,4.34999999999854,591.900000000001
"1111","mid",900,79,32560790,0.400000000001455,3.84000000000378,618.870000000003
"1111","mid",900,80,32560791,0.389999999999418,3.61000000000058,596.610000000001
"1111","mid",900,81,32560792,0.400000000001455,4.2300000000032,601.730000000003
"1111","mid",900,82,32560793,0.400000000001455,4.34999999999854,591.700000000004
"1111","mid",900,83,32560794,0.470000000001164,4.16999999999825,601.699999999997
"1111","mid",900,84,32560795,0.470000000001164,4.20999999999913,594.970000000001
"1111","mid",900,85,32560796,0.44999999999709,4.44000000000233,604.970000000001
"1111","mid",900,86,32560797,0.5,4.25,594.709999999999
"1111","mid",900,87,32560798,0.379999999997381,4.33999999999651,605.809999999998
"1111","mid",900,88,32560799,0.450000000004366,4.18000000000029,598.220000000001
"1111","mid",900,89,32560800,0.360000000000582,4,598.610000000001
"1111","mid",900,90,32560801,0.419999999998254,3.55999999999767,598.129999999997
"1111","mid",900,91,32560802,0.360000000000582,4.18999999999505,605.129999999997
"1111","mid",900,92,32560803,0.44999999999709,4.16999999999825,599.220000000001
"1111","mid",900,93,32560804,0.379999999997381,4.38999999999942,588.019999999997
"1111","mid",900,94,32560805,0.590000000003783,3.66999999999825,583.889999999999
"1111","mid",900,95,32560806,0.389999999999418,4.08000000000175,602.739999999998
"1111","mid",900,96,32560807,0.440000000002328,4.01000000000204,590.080000000002
"1111","mid",900,97,32560808,0.389999999999418,3.82999999999447,593.860000000001
"1111","mid",900,98,32560809,0.349999999998545,4.01000000000204,597.029999999999
"1111","mid",900,99,32560810,0.480000000003201,4.30000000000291,599.409999999996
"1111","mid",900,100,32560811,0.409999999996217,3.87999999999738,592.400000000001
"1111","mid",900,101,32560812,0.5,4.23999999999796,580.419999999998
"1111","mid",900,102,32560813,0.419999999998254,3.96999999999389,595.330000000002
"1111","mid",900,103,32560814,0.309999999997672,3.97000000000116,586.139999999999
"1111","mid",900,104,32560815,0.389999999999418,3.80000000000291,590.260000000002
"1111","mid",900,105,32560816,0.370000000002619,4.16000000000349,585.730000000003
"1111","mid",900,106,32560817,0.409999999996217,4.16999999999825,591.110000000008
"1111","mid",900,107,32560818,0.379999999990105,4.2100000000064,596
"1111","mid",900,108,32560819,0.419999999998254,4.06999999999243,599.330000000002
"1111","mid",900,109,32560820,0.419999999998254,4.05999999999767,598.350000000006
"1111","mid",900,110,32560821,0.470000000001164,4.35000000000582,606.529999999999
"1111","mid",900,111,32560822,0.419999999998254,3.85000000000582,596.160000000003
"1111","mid",900,112,32560823,0.429999999993015,3.80999999999767,598.970000000001
"1111","mid",900,113,32560824,0.330000000001746,3.91999999999825,592.970000000001
"1111","mid",900,114,32560825,0.439999999987776,4.05000000000291,592.360000000001
"1111","mid",900,115,32560826,0.389999999999418,3.97999999999593,609.590000000011
"1111","mid",900,116,32560827,0.44999999999709,4.11000000000058,584.090000000011
"1111","mid",900,117,32560828,0.400000000008731,4.26999999998952,582.51999999999
"1111","mid",900,118,32560829,0.460000000006403,4.05000000000291,596.039999999994
"1111","mid",900,119,32560830,0.360000000000582,4.44000000000233,583.700000000012
"1111","mid",900,120,32560831,0.380000000004657,3.97999999999593,596.690000000002
"1111","mid",900,121,32560832,0.429999999993015,4.05000000000291,601.060000000012
"1111","mid",900,122,32560833,0.479999999995925,3.91000000000349,591.449999999997
"1111","mid",900,123,32560834,0.429999999993015,3.83999999999651,583.040000000008
"1111","mid",900,124,32560835,0.349999999991269,3.75,591.979999999996
"1111","mid",900,125,32560836,0.349999999991269,3.86000000000058,604.869999999995
"1111","mid",900,126,32560837,0.419999999998254,4.1200000000099,584.639999999999
"1111","mid",900,127,32560838,0.399999999994179,3.88999999999942,585.979999999996
"1111","mid",900,128,32560839,0.429999999993015,4,592.369999999995
"1111","mid",900,129,32560840,0.309999999997672,4.13000000000466,612.050000000003
"1111","mid",900,130,32560841,0.470000000001164,4.38000000000466,597.779999999999
"1111","mid",900,131,32560842,0.35999999998603,4.52000000000407,604.890000000014
"1111","mid",900,132,32560843,0.419999999998254,4.05000000000291,589.910000000003
"1111","mid",900,133,32560844,0.380000000004657,4.07999999998719,581.680000000008
"1111","mid",900,134,32560845,0.429999999993015,4.30999999999767,595.25
"1111","mid",900,135,32560846,0.429999999993015,4.07000000000698,610.070000000007
"1111","mid",900,136,32560847,0.490000000005239,4.27000000000407,590.970000000001
"1111","mid",900,137,32560848,0.380000000004657,3.7899999999936,593.789999999994
"1111","mid",900,138,32560849,0.389999999999418,4.07999999998719,593.639999999999
"1111","mid",900,139,32560850,0.440000000002328,3.66000000000349,609.109999999986
"1111","mid",900,140,32560851,0.460000000006403,4.00999999999476,599.139999999999
"1111","mid",900,141,32560852,0.480000000010477,4.13999999999942,597.160000000003
"1111","mid",900,142,32560853,0.480000000010477,4,585.940000000002
"1111","mid",900,143,32560854,0.490000000005239,4.09000000001106,602.110000000001
"1111","mid",900,144,32560855,0.5,4.13999999999942,600.600000000006
"1111","mid",900,145,32560856,0.419999999998254,4.05000000000291,586.739999999991
"1111","mid",900,146,32560857,0.44999999999709,4.20000000001164,612.940000000002
"1111","mid",900,147,32560858,0.479999999995925,4.38000000000466,603.220000000001
"1111","mid",900,148,32560859,0.44999999999709,4.19999999999709,588.530000000013
"1111","mid",900,149,32560860,0.340000000011059,4.05000000000291,576.25
"1111","mid",900,150,32560861,0.520000000004075,3.88999999999942,584
"1111","mid",900,151,32560862,0.399999999994179,3.58999999999651,603.279999999999
"1111","mid",900,152,32560863,0.419999999998254,3.97000000000116,606.240000000005
"1111","mid",900,153,32560864,0.430000000007567,4.50999999999476,608.979999999996
"1111","mid",900,154,32560865,0.470000000001164,4.25,600.110000000001
"1111","mid",900,155,32560866,0.389999999999418,4.41999999999825,586.559999999998
"1111","mid",900,156,32560867,0.470000000001164,4,602.550000000003
"1111","mid",900,157,32560868,0.380000000004657,4,607.029999999999
"1111","mid",900,158,32560869,0.439999999987776,4.52999999999884,601.839999999997
"1111","mid",900,159,32560870,0.39000000001397,4.07000000000698,607.5
"1111","mid",900,160,32560871,0.380000000004657,4.11000000000058,596
"1111","mid",900,161,32560872,0.370000000009895,3.84000000001106,605.660000000003
"1111","mid",900,162,32560873,0.399999999994179,4.47999999999593,610.240000000005
"1111","mid",900,163,32560874,0.470000000001164,3.91000000000349,611.229999999996
"1111","mid",900,164,32560875,0.419999999998254,3.83000000000175,606.440000000002
"1111","mid",900,165,32560876,0.369999999995343,4.11000000000058,602.660000000003
"1111","mid",900,166,32560877,0.460000000006403,4.77000000000407,599.350000000006
"1111","mid",900,167,32560878,0.520000000004075,4.05000000000291,611.530000000013
"1111","mid",900,168,32560879,0.379999999990105,4.29999999998836,607.240000000005
"1111","mid",900,169,32560880,0.470000000001164,4.01000000000931,586.410000000003
"1111","mid",900,170,32560881,0.419999999998254,3.91999999999825,612.940000000002
"1111","mid",900,171,32560882,0.389999999999418,4,587.759999999995
"1111","mid",900,172,32560883,0.399999999994179,4.02000000000407,590.989999999991
"1111","mid",900,173,32560884,0.409999999988941,4.22000000000116,587.399999999994
"1111","mid",900,174,32560885,0.389999999999418,4.25,585.350000000006
"1111","mid",900,175,32560886,0.479999999995925,3.97999999999593,590.050000000003
"1111","mid",900,176,32560887,0.44999999999709,3.80000000000291,593.139999999999
"1111","mid",900,177,32560888,0.460000000006403,4.00999999999476,596.610000000001
"1111","mid",900,178,32560889,0.419999999998254,4.36000000000058,605.529999999999
"1111","mid",900,179,32560890,0.529999999998836,3.97000000000116,599.539999999994
"1111","mid",900,180,32560891,0.440000000002328,4.08000000000175,601.320000000007
"1111","mid",900,181,32560892,0.370000000009895,3.90000000000873,588.840000000011
"1111","mid",900,182,32560893,0.440000000002328,3.66000000000349,600.789999999994
"1111","mid",900,183,32560894,0.389999999999418,3.72000000000116,599.020000000004
"1111","mid",900,184,32560895,0.470000000001164,3.94000000000233,591.110000000001
"1111","mid",900,185,32560896,0.460000000006403,4.27999999999884,606.310000000012
"1111","mid",900,186,32560897,0.349999999991269,4.1299999999901,605.860000000001
"1111","mid",900,187,32560898,0.440000000002328,4.00999999999476,609.100000000006
"1111","mid",900,188,32560899,0.380000000004657,4.02000000000407,602.509999999995
"1111","mid",900,189,32560900,0.470000000001164,4.5,613.090000000011
"1111","mid",900,190,32560901,0.299999999988358,3.69000000000233,596.779999999999
"1111","mid",900,191,32560902,0.430000000007567,4.48999999999069,598.910000000003
"1111","mid",900,192,32560903,0.489999999990687,3.66999999999825,593.659999999989
"1111","mid",900,193,32560904,0.400000000008731,4.10000000000582,602.660000000003
"1111","mid",900,194,32560905,0.30000000000291,4.08999999999651,593.330000000002
"1111","mid",900,195,32560906,0.39000000001397,3.8700000000099,622.839999999997
"1111","mid",900,196,32560907,0.440000000002328,4.2899999999936,592.410000000003
"1111","mid",900,197,32560908,0.360000000000582,4.08000000000175,597.809999999998
"1111","mid",900,198,32560909,0.419999999998254,3.79000000000815,590.449999999997
"1111","mid",900,199,32560910,0.5,4.14999999999418,599.37000000001
"1111","mid",900,200,32560911,0.460000000006403,4.25,603.309999999998
"1111","mid",900,201,32560912,0.320000000006985,3.67999999999302,606.669999999998
"1111","mid",900,202,32560913,0.360000000000582,3.75,599.779999999999
"1111","mid",900,203,32560914,0.430000000007567,4.13999999999942,600.610000000001
"1111","mid",900,204,32560915,0.440000000002328,3.94999999999709,599.360000000001
"1111","mid",900,205,32560916,0.470000000001164,4.23999999999069,584.259999999995
"1111","mid",900,206,32560917,0.389999999999418,3.89999999999418,601.959999999992
"1111","mid",900,207,32560918,0.380000000004657,3.97000000000116,589.470000000001
"1111","mid",900,208,32560919,0.5,4.25,597.240000000005
"1111","mid",900,209,32560920,0.410000000003492,4.08999999999651,592.25
"1111","mid",900,210,32560921,0.429999999993015,3.90000000000873,604
"1111","mid",900,211,32560922,0.350000000005821,3.98000000001048,593.539999999994
"1111","mid",900,212,32560923,0.339999999996508,3.91000000000349,600.169999999998
"1111","mid",900,213,32560924,0.459999999991851,4.16000000000349,590.580000000002
"1111","mid",900,214,32560925,0.460000000006403,4.05999999999767,589.399999999994
"1111","mid",900,215,32560926,0.439999999987776,4.19999999998254,593.309999999998
"1111","mid",900,216,32560927,0.480000000010477,4.5,609.279999999999
"1111","mid",900,217,32560928,0.309999999997672,3.92000000001281,611.140000000014
"1111","mid",900,218,32560929,0.370000000024447,4.22000000000116,609.49000000002
"1111","mid",900,219,32560930,0.440000000002328,3.97000000000116,581.940000000002
"1111","mid",900,220,32560931,0.309999999997672,4.38999999998487,590
"1111","mid",900,221,32560932,0.350000000005821,4.33999999999651,592.029999999999
"1111","mid",900,222,32560933,0.459999999991851,3.77999999999884,606.859999999986
"1111","mid",900,223,32560934,0.420000000012806,3.86999999999534,598.409999999974
"1111","mid",900,224,32560935,0.399999999994179,4.21000000002095,596.439999999973
"1111","mid",900,225,32560936,0.420000000012806,3.88000000000466,591.809999999998
"1111","mid",900,226,32560937,0.410000000003492,3.85999999998603,603
"1111","mid",900,227,32560938,0.389999999984866,3.78999999997905,588.329999999987
"1111","mid",900,228,32560939,0.39000000001397,4.23999999999069,602.830000000016
"1111","mid",900,229,32560940,0.39000000001397,4.25,594.399999999994
"1111","mid",900,230,32560941,0.46999999997206,4.05000000001746,602
"1111","mid",900,231,32560942,0.370000000024447,3.77999999999884,598.850000000006
"1111","mid",900,232,32560943,0.380000000004657,4,605.680000000022
"1111","mid",900,233,32560944,0.449999999982538,3.92000000001281,607.149999999994
"1111","mid",900,234,32560945,0.380000000004657,4.1699999999837,609.950000000012
"1111","mid",900,235,32560946,0.329999999987194,4.25,592.630000000005
"1111","mid",900,236,32560947,0.39000000001397,4.22000000000116,599.029999999999
"1111","mid",900,237,32560948,0.420000000012806,3.95000000001164,589.849999999977
"1111","mid",900,238,32560949,0.369999999995343,4.10000000000582,595.860000000015
"1111","mid",900,239,32560950,0.369999999995343,4.22000000000116,595.129999999976
"1111","mid",900,240,32560951,0.410000000003492,3.79999999998836,594.839999999997
"1111","mid",900,241,32560952,0.39000000001397,4.25999999998021,598.140000000014
"1111","mid",900,242,32560953,0.440000000002328,3.73000000001048,595.329999999987
"1111","mid",900,243,32560954,0.389999999984866,4.10999999998603,608.229999999981
"1111","mid",900,244,32560955,0.549999999988358,4.91000000000349,605.98000000001
"1111","mid",900,245,32560956,0.440000000002328,4.30999999999767,604.830000000016
"1111","mid",900,246,32560957,0.5,4.25,595.690000000002
"1111","mid",900,247,32560958,0.430000000022119,4.25,592.139999999985
"1111","mid",900,248,32560959,0.369999999995343,4.10999999998603,600.170000000013
"1111","mid",900,249,32560960,0.319999999977881,4.22000000000116,594.429999999993
"1111","mid",900,250,32560961,0.450000000011642,3.89000000001397,598.079999999987
"1111","mid",900,251,32560962,0.460000000020955,4.64000000001397,594.389999999985
"1111","mid",900,252,32560963,0.420000000012806,3.88999999998487,590.679999999993
"1111","mid",900,253,32560964,0.490000000019791,4.25,585.920000000013
"1111","mid",900,254,32560965,0.440000000002328,4.26999999998952,584.970000000001
"1111","mid",900,255,32560966,0.39000000001397,3.86000000001513,606.829999999987
"1111","mid",900,256,32560967,0.5,4.90000000002328,601.059999999998
"1111","mid",900,257,32560968,0.39000000001397,4.27999999999884,604.25999999998
"1111","mid",900,258,32560969,0.510000000009313,4.52999999999884,590.489999999991
"1111","mid",900,259,32560970,0.520000000018626,4.12000000002445,595.359999999986
"1111","mid",900,260,32560971,0.429999999993015,3.69000000000233,591.580000000016
"1111","mid",900,261,32560972,0.519999999989523,4.10000000000582,589.029999999999
"1111","mid",900,262,32560973,0.39000000001397,4.60999999998603,587.170000000013
"1111","mid",900,263,32560974,0.39000000001397,4.22000000000116,586.339999999997
"1111","mid",900,264,32560975,0.64000000001397,4.26000000000931,599.059999999998
"1111","mid",900,265,32560976,0.570000000006985,3.85000000000582,590.25999999998
"1111","mid",900,266,32560977,0.540000000008149,3.92999999999302,589.850000000006
"1111","mid",900,267,32560978,0.410000000003492,4.57000000000698,586.220000000001
"1111","mid",900,268,32560979,0.420000000012806,3.85000000000582,584.529999999999
"1111","mid",900,269,32560980,0.5,3.88000000000466,596.369999999995
"1111","mid",900,270,32560981,0.5,3.89000000001397,587.580000000016
"1111","mid",900,271,32560982,0.570000000006985,4.15000000002328,576.489999999991
"1111","mid",900,272,32560983,0.369999999995343,3.95999999999185,591.690000000002
"1111","mid",900,273,32560984,0.350000000005821,4,588.129999999976
"1111","mid",900,274,32560985,0.400000000023283,4.27999999999884,599.010000000009
"1111","mid",900,275,32560986,0.440000000002328,4.07999999998719,580.920000000013
"1111","mid",900,276,32560987,0.389999999984866,3.70000000001164,591.089999999997
"1111","mid",900,277,32560988,0.620000000024447,4.63999999998487,604.48000000001
"1111","mid",900,278,32560989,0.509999999980209,4.24000000001979,591.959999999992
"1111","mid",900,279,32560990,0.369999999995343,4.0800000000163,598.470000000001
"1111","mid",900,280,32560991,0.420000000012806,4.08999999999651,586.359999999986
"1111","mid",900,281,32560992,0.459999999991851,3.91000000000349,586.859999999986
"1111","mid",900,282,32560993,0.35999999998603,3.88000000000466,587.059999999998
"1111","mid",900,283,32560994,0.379999999975553,3.97000000000116,597.800000000017
"1111","mid",900,284,32560995,0.339999999996508,4.02999999999884,600.459999999992
"1111","mid",900,285,32560996,0.449999999982538,3.94000000000233,618.470000000001
"1111","mid",900,286,32560997,0.399999999994179,4.11999999999534,606.979999999981
"1111","mid",900,287,32560998,0.440000000002328,4.09000000002561,601.940000000002
"1111","mid",900,288,32560999,0.39000000001397,3.94000000000233,589.510000000009
"1111","mid",900,289,32561000,0.409999999974389,4.13999999998487,595.050000000017
"1111","mid",900,290,32561001,0.389999999984866,3.76000000000931,601.639999999985
"1111","mid",900,291,32561002,0.389999999984866,3.92999999999302,610.830000000016
"1111","mid",900,292,32561003,0.439999999973224,4.08999999999651,600.649999999994
"1111","mid",900,293,32561004,0.440000000002328,3.85999999998603,595.25
"1111","mid",900,294,32561005,0.410000000003492,4.10999999998603,598.540000000008
"1111","mid",900,295,32561006,0.399999999994179,4.23999999999069,605.609999999986
"1111","mid",900,296,32561007,0.410000000003492,4.06999999997788,588.190000000002
"1111","mid",900,297,32561008,0.430000000022119,4.05999999999767,597.380000000005
"1111","mid",900,298,32561009,0.420000000012806,3.98000000001048,608.690000000002
"1111","mid",900,299,32561010,0.419999999983702,4.14999999999418,591
"1111","mid",900,300,32561011,0.420000000012806,4.25,600.880000000005
"0111","mid",900,1,42560712,0.339999999996508,0.670000000012806,589.630000000005
"0111","mid",900,2,42560713,0.299999999988358,0.729999999981374,584.960000000021
"0111","mid",900,3,42560714,0.350000000005821,0.639999999984866,587.679999999993
"0111","mid",900,4,42560715,0.309999999997672,0.689999999973224,594.390000000014
"0111","mid",900,5,42560716,0.370000000024447,0.540000000008149,586.720000000001
"0111","mid",900,6,42560717,0.420000000012806,0.580000000016298,587.350000000006
"0111","mid",900,7,42560718,0.349999999976717,0.699999999982538,589.859999999986
"0111","mid",900,8,42560719,0.279999999998836,0.619999999995343,581.279999999999
"0111","mid",900,9,42560720,0.279999999998836,0.669999999983702,603
"0111","mid",900,10,42560721,0.350000000005821,0.650000000023283,570.210000000021
"0111","mid",900,11,42560722,0.39000000001397,0.560000000026776,585.059999999998
"0111","mid",900,12,42560723,0.429999999993015,0.630000000004657,586.089999999997
"0111","mid",900,13,42560724,0.369999999995343,0.60999999998603,595.380000000005
"0111","mid",900,14,42560725,0.319999999977881,0.580000000016298,578.389999999985
"0111","mid",900,15,42560726,0.309999999997672,0.619999999995343,595.470000000001
"0111","mid",900,16,42560727,0.389999999984866,0.630000000004657,588.25
"0111","mid",900,17,42560728,0.309999999997672,0.60999999998603,575.119999999995
"0111","mid",900,18,42560729,0.370000000024447,0.610000000015134,589.279999999999
"0111","mid",900,19,42560730,0.309999999997672,0.670000000012806,584.380000000005
"0111","mid",900,20,42560731,0.420000000012806,0.64000000001397,593.479999999981
"0111","mid",900,21,42560732,0.330000000016298,0.660000000003492,594.080000000016
"0111","mid",900,22,42560733,0.449999999982538,0.60999999998603,586.940000000002
"0111","mid",900,23,42560734,0.410000000003492,0.570000000006985,587.140000000014
"0111","mid",900,24,42560735,0.380000000004657,0.699999999982538,577.940000000002
"0111","mid",900,25,42560736,0.380000000004657,0.600000000005821,597.799999999988
"0111","mid",900,26,42560737,0.360000000015134,0.690000000002328,587.919999999984
"0111","mid",900,27,42560738,0.39000000001397,0.570000000006985,590.389999999985
"0111","mid",900,28,42560739,0.329999999987194,0.659999999974389,586
"0111","mid",900,29,42560740,0.339999999996508,0.619999999995343,574.690000000002
"0111","mid",900,30,42560741,0.380000000004657,0.699999999982538,576.309999999998
"0111","mid",900,31,42560742,0.419999999983702,0.669999999983702,579
"0111","mid",900,32,42560743,0.440000000002328,0.60999999998603,587.079999999987
